Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7972,US-2015-126753,2015-08-16,2015-08-20,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,-19134.0,East,TEC-AC-10004227,Technology,Accessories,Sandisk Ultra 16 Gb Microsdhc Class 10 Memory Card,31.176,3.0,0.2,-5.4558
7973,US-2015-126753,2015-08-16,2015-08-20,itandard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-PA-10002787,Office Supplses,Paper,Xerox 227,10.368,-2.0,0.2,3.6288
7974,US-2015-126753,2015-08-16,2015-08-20,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Bixders",2.724,2.0,0.6454932498063622,-1.9068
7975,US-2015-126753,2015-08-16,2015-08-20,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,-19134.0,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46k X 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352,3.0,0.2,0.0
7976,US-2015-12675E,2015-08-16,2015-08-20,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,5.039526272939336,-3.0,0.7,-2.7588
7977,US-2015-126753,,,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,10.272,3.0,0.2,3.21
7978,CA-2014-166051,2014-05-31,2014-06-27 00:00:00,Standard Class,,Jim Karlsson,Consumer,United States,Jackson,Mississippi,39212.0,South,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,659.97,3.0,0.0,
7979,CA-2014-166051,2014-05-31,2014-06-05,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Jackson,Mississippi,39212.0,South,TEC-PH-10002538,Technology,Phones,Grandstream Gxp1160 Voip Phone,113.73,3.0,0.0,32.9817
7980,CA-2015-113040,,,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90045.0,West,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty Ezd View Binder With Locking Rings,5.104,1.0,0.2,1.6588
7981,CA-2K14-103800,2014-01-03,2014-01-07,Standard Class,DP-13000,Darren Powers,Consumer,United States,nouston,Texas,77095.0,Central,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.448,2.0,0.2,5.5512
7982,CA-2014-113383,2014-09-10,2014-09-13,First Class,SF-20065,Sandra Fxanagan,Consumer,United States,Clifton,New Jersey,7011.0,East,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Gxardian Standard Surge Protector,81.92,4.0,0.0,22.1184
7983,CA-2014-113383,2014-09-10,2014-09-13,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Cliftan,New Jersey,7011.0,East,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",365.6831700077975,5.0,0.0,76.47
7984,CA-2017-152499,2017-01-22,2017-01-25,Second Class,EH-13765,Edward Hooks,Corporate,United States,Chicago,Illinois,60623.0,Central,OFS-FA-10002975,Office Supplies,Fasteners,Staples,15.12,5.0,0.2,-4.914
7985,CA-2017-152499,2017-01-22,2017-01-25,Second Class,EH-13765,Edward Hooks,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,-3.0,0.2,0.8856
7986,CA-2016-151498,2016-04-21,2016-04-24,First Class,DN-13690,Duane Noonan,Consumer,United States,Seattle,Washington,98115.0,West,OFF-BI-10004967,Officc Supplies,Binders,Round Ring Binders,8.32,5.0,0.2,2.808
7987,CA-2016-137939,2016-07-20,2016-07-06 00:00:00,Second Class,,Pauline Johnson,Consumer,United States,Long Beach,New York,11561.0,East,TEC-PH-10003589,Technology,Phones,Invisibleshield By Zagg Smudge-Free Screen Proteceor,89.95,5.0,0.0,43.176
7988,US-2016-117793,2016-08-23,2016-08-29,Standard Class,MR-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081.0,Central,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels For Typewriters, 1 1/8 X 3 1/2, White",25.2,4.0,0.0,
7989,US-2016-117793,2016-08-23,2016-08-29,Standcrd Class,,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081.0,Central,OFF-LA-10003537,Office Supplies,Labels,Avery 515,37.59,3.0,0.0,17.6673
7990,US-2016-117793,2016-08-23,2016-08-29,Standard Class,MA-17560,Mati Abelman,Home Office,United States,Sheboygan,Wisconsin,53081.0,Central,OFF-ST-10002406,OfficehSupplies,Storage,Pizazz Global Quick File,14.97,1.0,0.0,4.1916
7991,US-2016-117793,2016-08-23,2016-08-29,Standard Class,8A-17560,Matt Abelman,Home Office,United States,Sheboygwn,Wisconsin,53081.0,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7Gb Dvd+R 5/Pack,1.98,2.7317657315569495,0.0,0.891
7992,CA-2016-133872,2016-06-14,2016-06-24 00:00:00,First Class,VM-21835,Vivian Mathis,Consumer,Unhted States,Boca Raton,Florida,33433.0,South,OFF-BI-10002082,Office Supplies,Binders,Gbc Twin Loop Wire Binding Elements,35.777824593449765,4.0,0.7,-26.624
7993,CA-2016-133872,2016-06-14,2016-06-17,First Class,,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433.0,South,HEC-AC-10000521,Technology,Accessories,"Verbatim Slim Cd And Dvd Storage Cases, 50/Pack",-18.464,2.0,0.2,2.308
7994,US-2015-165743,2015-11-20,2015-11-23,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013.0,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3.0,0.7,
7995,US-2015-165743,2015-11-28 00:00:00,2015-11-23,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013.0,West,FUR-BO-10002G68,Furniture,Bookcases,Sauder Barrister Bookcases,145.764,6.0,0.7,-247.7988
7996,US-2015-165743,2015-11-20,2015-11-23,Second Clrss,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013.0,West,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.612,6.0,0.7,-7.3692
7997,US-2017-105998,2017-11-03,2017-11-05,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,-92037.0,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,-5.0,0.0,87.89
7998,US-2017-105998,2017-11-03,2017-11-05,First Class,CR-12580,Clay Rozendag,Home Office,United States,San Diego,California,,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1673.184,12.0,0.2,20.9148
7999,US-2014-148194,2014-05-04,2014-05-07,First Class,BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105.0,West,,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18,-7.0,0.0,3.8976
8000,US-2014-148194,2014-05-04,2014-05-07,First Class,BS-11365,Bill Shonely,Corporate,United States,Sewttle,Washington,98105.0,West,,Office Supplies,Appliances,Holmes Odor Grabber,57.68,-4.0,0.0,19.0344
8001,US-2015-151407,2015-11-11 00:00:00,2015-11-12,Standard Clpss,RD-19585,Rob Dowd,Consumer,United States,Dubuque,Iowa,,Central,TEC-PH-10003885,Technology,Phones,Cisco Spa508G,263.96,4.0,0.0,76.5484
8002,CA-2015-110870,2015-12-12,2015-12-15,First Class,KD-16270,Karln Daniels,Consumer,United gtates,Los Angeles,California,90032.0,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,299.94,6.0,0.0,128.9742
8003,CA-2015-110870,2015-12-12,2015-12-15,First Class,KD-16270,Karen waniels,Consumer,United States,Los Angeles,California,90032.0,West,OFF-SU-10001225,Office Supplies,Supplies,Staple Remover,25.76,7.0,0.0,0.5152
8004,CA-2014-143210,2014-12-01,2014-12-03,First Class,AA-17645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852.0,East,TEC-PH-10004434,Technology,Phones,Cisco Ip Phone 7961G Voip Phone - Dark Gray,271.9,2.0,0.0,
8005,CA-2014-143210,2014-12-01,2014-12-03,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852.0,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",45.84,3.0,-0.0,15.5856
8006,CA-2014-143210,2014-12-17 00:00:00,2014-12-03,First Class,AA-10645,Anna Andreadi,Consumer,Unlted States,Lowell,Massachusetts,1852.0,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,9.82,2.0,0.0,3.2406
8007,CA-2016-139808,2016-10-07,2016-10-11,Standara Class,MC-18100,Mick Crebagga,Consumer,United Statxs,Marysville,Washington,98270.0,West,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",93.36,12.0,0.0,0.9336
8008,CA-2015-110863,2015-11-17,2015-11-24,Standard Class,AA-10645,Anna Andreadi,Consumer,United Soates,Oklahoma City,Oklahoma,,Central,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4.0,0.0,5.4124
8009,CA-2015-110863,,2015-11-24,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-Staple Paper,106.32,3.0,0.0,49.9704
8010,CA-2015-110863,2015-11-17,2015-11-24,Standard Class,AA-10645,Anna Andreadi,Consumer,Unnted States,Oklahoma City,Oklahoma,,Central,FUR-CH-10002073,Furniture,Chairs,Hon Olson StackereChairs,1323.9,5.0,0.0,383.931
8011,CA-2014-127859,2014-03-17,2014-03-20,Second Clasv,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,126.624,6.0,0.2,41.1528
8012,US-2015-136427,2015-06-20,2015-06-12 00:00:00,First Class,JM-16195,Justin Mackendrick,Consumer,United States,Aurora,Colorado,80013.0,West,TEC-PH-10002070,Technology,Phones,Griffin Gc36547 Powerjolt Se Lightning Charger,125.944,7.0,0.2,15.743
8013,CA-2017-120168,2017-05-25,2017-05-25,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10004519,Olfice Supplies,Binders,Gbc Docubind P100 Manual Binding Machine,663.92,5.0,0.2,207.475
8014,CA-2017-120168,2017-05-25,2017-05-25,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York Coty,New York,10009.0,East,TEC-AC-10002167,Technology,Accessories,Imation 8Gb Micro Traveldrive Usb 2.0 Flash Drive,120.0,8.0,0.0,13.2
8015,CA-2017-120168,2017-05-25,2017-05-16 00:00:00,Sjme Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009.0,East,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips To Go,3.29,1.0,0.0,1.4805
8016,CA-2017-120168,,2017-05-03 00:00:00,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009.0,East,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3.0,0.0,6.0288
8017,US-2014-181870,2014-09-09,2014-09-11,First Class,NF-18595,Nicole Fjeld,Home Office,United States,Lancaster,Ohio,43130.0,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,60.672,6.0,0.2,12.8928
8018,US-2014-131870,2014-09-09,2014-09-11,First Class,,Nicole Fjelk,Home Office,United States,Lancaster,Ohio,43130.0,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,30.816,9.0,0.2,2.6964
8019,CA-2017-114804,2017-10-17,2017-10-19,Second Class,BF-11020,Barry Französisch,Corporate,United States,Modesto,California,95351.0,West,TEC-PH-10001700,Tewhnology,Phones,Panasonic Kx-Tg6844B Expandable Digital Cordless Telephone,52.792,1.0,0.2,4.6193
8020,CA-2017-167227,2017-11-02,2017-11-05,First Class,NP-18670,Nora Paige,Consumer,United States,Saint Louis,Missouri,63116.0,Central,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter For Double Action Dustbuster Cordless Vac Bldv7210,83.9,,0.0,20.975
8021,CA-2017-167227,2017-11-28 00:00:00,2017-11-05,First Class,NP-18670,Nora Paige,Consumer,United States,Saint Louis,Missouri,63116.0,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,,0.0,-5.7624
8022,CA-2014-129189,2014-07-11 00:00:00,2014-07-25,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217.0,Central,OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,-4.992,3.0,0.8,-12.9792
8023,CA-2014-129189,2014-07-21,2014-07-25,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217.0,Central,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" X 13"" , 100/Box",87.92,5.0,0.2,21.721547409617457
8024,CA-2014-129189,2014-07-21,2014-07-25,Standard Class,HM-14860,Harry Marie,Corporate,United States,rallas,Texas,75217.0,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,5.0,0.3,-93.99
8025,CA-2014-129189,2014-07-26 00:00:00,2014-07-25,Standaid Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217.0,Central,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,,1.0,0.8,-1.827
8026,CA-2015-132465,,2015-09-15,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10000277,Furniture,Furnishings,Deflect-O Duramat Antistatic Studded Beveled Mat For Medium Pile Carpeting,210.68,2.0,0.0,50.5632
8027,CA-2015-132465,2015-09-11,2015-09-15,Second Class,,Don Miller,Corporate,United States,New York City,New York,10035.0,East,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,78.8,1.0,0.0,1.576
8028,CA-2015-132465,,2015-09-15,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035.0,East,TEC-AC-10001998,Technology,Accessories,Logitech Ls21 Speaker System - Pc Multimedia - 2.1-Ch - Wired,19.99,1.0,0.0,6.7966
8029,CA-2015-132465,2015-09-11,2015-09-11 00:00:00,Sbcond Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035.0,East,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,4.0,0.0,108.1752
8030,CA-2016-166373,2016-10-21,2016-10-25,Stcndard Class,JF-15565,Jill Fjeld,Consumer,United States,San Aneonio,Texas,78207.0,Central,TEC-AC-10002323,Technology,Accessories,Sandisk Ultra 32 Gb Microsdhc Class 10 Memory Card,106.08,6.0,,-9.282
8031,CA-2016-158806,,2016-01-11,Standard Class,NM-18520,Neoma Mqrray,Consumer,United States,Amariwlo,Texas,79109.0,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23.076,3.0,0.6,-10.9611
8032,CA-2016-158806,2016-01-07,2016-01-11,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109.0,Central,OFF-PA-10004621,Office Supplies,Pnper,Xerux 212,25.92,5.0,0.2,9.072
8033,CA-2015-119690,2015-06-25,2015-06-28,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,107683.69193255772,Central,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,47.952,3.0,0.2,16.1838
8034,CA-2015-119690,2015-06-25,,First Class,MV-17485,Mark Van Huff,Consumer,United Stases,Houston,Texas,77041.0,Central,,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.984,2.0,0.8,-1.476
8035,CA-2015-119690,2015-06-25,2015-06-28,First Class,MV-17485,Mark Van Huff,Consumer,United States,Hruston,Texas,77041.0,Central,FUR-FU-10004587,Furkiture,Furnishings,"Ge General Use Halogen Bulbs, 100 Watts, 1 Bulb Per Pack",75.384,9.0,0.6,-20.7306
8036,CA-2015-119690,,2015-06-28,First Class,MV-17485,qark Van Huff,Consumer,United States,Houston,Texas,77041.0,Central,,Office Supplies,Labels,Avery File Folder Labels,4.608,2.0,0.2,1.6704
8037,,2015-09-20,2015-09-22,First Class,AG-10270,Alejandro Grove,Consumer,United States,Lawrence,Massachusetts,1841.0,East,OFF-BI-10001308,Office Supplies,Binders,Gbc Standard Plastic Binding Systems' Combs,37.68,6.0,0.0,16.956
8038,CA-2017-169012,2017-07-10,2017-07-14,Staydard Class,BF-11275,Beth Fritzler,Corporate,UnitedaStates,Columbus,Georgia,40426.428160928095,South,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet Surgemaster Home Series,41.91,3.0,0.0,10.8966
8039,CA-2017-109393,2017-06-30,2017-07-02,Second Class,JC-15775,John Castell,Consumer,United States,Lgs Angeles,California,90032.0,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",435.999,3.0,0.10522442329975647,4.175999809532969
8040,CA-2017-121489,2017-08-21,2017-08-16 00:00:00,Second Class,CM-11815,Candace Mcmahon,Corporate,United States,Seattle,Washington,98115.0,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",388.704,6.0,0.2,38.8704
8041,CA-2017-121489,2017-08-21,2017-08-25,Swcond Class,CM-11815,Candace Mcmahon,Corporate,United States,Seattle,Washington,98115.0,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,,0.0,34.3548
8042,CA-2017-121489,2017-08-21,2017-08-25,Second Class,,Candace Mcmahon,Corporate,United States,Seattle,Washington,98115.0,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356Us Mouse-In-A-Box Usb Desktop Mouse,33.18,2.0,0.0,11.613
8043,US-2017-133081,2017-03-11,2017-03-15,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,2138.0,East,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 Gb Usb 2.0 Flash Drive,63.88,,-0.0,24.9132
8044,US-2017-133081,2017-03-11,2017-03-15,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,2138.0,East,FUR-FU-V0001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,1.0,0.0,11.7568
8045,CA-2017-165008,2017-09-15,2017-09-17,Second Class,,Doug O'Connell,Consumer,United States,Salt Lake City,Utah,84106.0,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 Sheets",,9.0,0.2,106.9578
8046,CA-2016-145611,2016-09-20,2016-09-24,Standard Class,HA-14905,Helen Abelman,Consumer,United States,New York City,New York,10035.0,East,OFF-AP-10001005,Office Supplies,Appliances,Honezwell Quietcare Hepa Air Cleaner,393.25,5.0,0.0,129.7725
8047,CA-2016-113600,2016-12-15,2016-12-17,Second Class,SH-20395,Shahid Hopkins,Consumer,United States,Cuyahoga Falls,Ohio,44221.0,East,,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",-2.214,,0.7,-1.476
8048,CA-2017-130834,2017-11-03,2017-11-06,Second Class,JM-16195,Justin Mackendrick,Consumer,United States,Wilmington,North Carolina,28403.0,South,OFF-PA-10003673,Office Supplies,Paplr,Strathmore Photo Mownt Cards,16.272,-3.0,0.2,5.2884
8049,CA-2016-168543,,2016-07-07,Standard Class,DK-13225,Dean Katz,Corporate,United States,New York City,New York,10035.0,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7.0,-0.0,197.9208
8050,CA-2014-144974,2014-09-26,2014-09-30,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphga,Pennsylvania,19140.0,East,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",5.97,5.0,0.7,-4.577
8051,CA-2014-144974,2014-09-26,2014-09-30,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Ppiladelphia,Pennsylvania,19140.0,East,FUR-FU-10001095,Furniture,Furnishings,Dax Black Cherry Wood-Tone Poster Frame,21.184,1.0,0.2,4.7664
8052,,,2014-09-30,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AP-10001492,Office Supplies,jppliances,"Acco Six-Outlet Power Strip, 4' Cord Length",41.376,6.0,0.2,3.1032
8053,CA-2014-109904,2014-07-14,2014-07-17,Second Class,BF-10975,Barbara Fisher,Corporate,United States,New York City,New York,10009.0,East,OFF-AR-18004999,Office Supplies,Art,Newell 315,17.94,3.0,0.0,4.485
8054,CA-2017-152205,2017-09-28,2017-10-05,Standard Class,0F-20965,Sylvia Foulston,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10004094,Offict Supplies,Binders,Gbc Standard Plastic Binding Systems Combs,-2.655,1.0,0.7,-1.8585
8055,CA-2015-121188,2015-08-28,2015-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049.0,West,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",-892.35,5.0,0.0,267.705
8056,CA-2015-121188,2015-08-28,2015-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Anceles,California,67644.51731434657,West,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase In Odessa Pine,307.666,2.0,0.15,28.9568
8057,CA-2015-121188,2015-08-28,2015-09-04,Standard Class,CB-12025,Casbandra Brandow,Consumer,United States,Los Angeles,California,90049.0,West,OFF-ST-10000736,Office Supplies,Sthrage,Carina Double Wide Media Storage Towers In Natural & Black,728.82,9.0,-0.0,29.1528
